item_id,item_name,type,price,quantity,time
231,Snape grass,BUY,387,1,1749840900
231,Snape grass,SELL,399,1,1749841200
231,Snape grass,BUY,389,1,1749841800
231,Snape grass,SELL,400,1,1749842100
231,Snape grass,BUY,391,1,1749842700
231,Snape grass,SELL,402,1,1749843000
231,Snape grass,BUY,400,1,1749850500
231,Snape grass,SELL,411,1,1749850800
231,Snape grass,BUY,400,1,1749851100
231,Snape grass,SELL,414,1,1749851400
231,Snape grass,BUY,401,1,1749852300
231,Snape grass,SELL,414,1,1749852600
231,Snape grass,BUY,402,1,1749852600
231,Snape grass,SELL,412,1,1749852900
231,Snape grass,BUY,405,1,1749853200
231,Snape grass,SELL,415,1,1749853500
231,Snape grass,BUY,402,1,1749853800
231,Snape grass,SELL,417,1,1749854100
231,Snape grass,BUY,403,1,1749855300
231,Snape grass,SELL,417,1,1749855600
231,Snape grass,BUY,403,1,1749856800
231,Snape grass,SELL,419,1,1749857100
231,Snape grass,BUY,398,1,1749857700
231,Snape grass,SELL,418,1,1749858000
231,Snape grass,BUY,408,1,1749858000
231,Snape grass,SELL,420,1,1749858300
231,Snape grass,BUY,401,1,1749858300
231,Snape grass,SELL,420,1,1749858600
231,Snape grass,BUY,409,1,1749858600
231,Snape grass,SELL,419,1,1749858900
231,Snape grass,BUY,401,1,1749860100
231,Snape grass,SELL,412,1,1749860400
231,Snape grass,BUY,400,1,1749860400
231,Snape grass,SELL,413,1,1749860700
231,Snape grass,BUY,398,1,1749860700
231,Snape grass,SELL,409,1,1749861000
231,Snape grass,BUY,390,1,1749861000
231,Snape grass,SELL,406,1,1749861300
231,Snape grass,BUY,388,1,1749861300
231,Snape grass,SELL,411,1,1749861600
231,Snape grass,BUY,393,1,1749861600
231,Snape grass,SELL,408,1,1749861900
231,Snape grass,BUY,393,1,1749861900
231,Snape grass,SELL,409,1,1749862200
231,Snape grass,BUY,393,1,1749862200
231,Snape grass,SELL,404,1,1749862500
231,Snape grass,BUY,393,1,1749862500
231,Snape grass,SELL,403,1,1749862800
231,Snape grass,BUY,391,1,1749863400
231,Snape grass,SELL,408,1,1749863700
231,Snape grass,BUY,392,1,1749863700
231,Snape grass,SELL,409,1,1749864000
231,Snape grass,BUY,393,1,1749864000
231,Snape grass,SELL,406,1,1749864300
231,Snape grass,BUY,392,1,1749864300
231,Snape grass,SELL,407,1,1749864600
231,Snape grass,BUY,393,1,1749864600
231,Snape grass,SELL,408,1,1749864900
231,Snape grass,BUY,389,1,1749869400
231,Snape grass,SELL,402,1,1749869700
231,Snape grass,BUY,381,1,1749870000
231,Snape grass,SELL,406,1,1749870300
231,Snape grass,BUY,384,1,1749870300
231,Snape grass,SELL,404,1,1749870600
231,Snape grass,BUY,385,1,1749870900
231,Snape grass,SELL,403,1,1749871200
231,Snape grass,BUY,388,1,1749871800
231,Snape grass,SELL,399,1,1749872100
231,Snape grass,BUY,389,1,1749873000
231,Snape grass,SELL,401,1,1749873300
231,Snape grass,BUY,384,1,1749873300
231,Snape grass,SELL,400,1,1749873600
231,Snape grass,BUY,382,1,1749873600
231,Snape grass,SELL,396,1,1749873900
231,Snape grass,BUY,382,1,1749873900
231,Snape grass,SELL,396,1,1749874200
231,Snape grass,BUY,382,1,1749874200
231,Snape grass,SELL,396,1,1749874500
231,Snape grass,BUY,387,1,1749877200
231,Snape grass,SELL,404,1,1749877500
231,Snape grass,BUY,390,1,1749877500
231,Snape grass,SELL,404,1,1749877800
231,Snape grass,BUY,386,1,1749879600
231,Snape grass,SELL,405,1,1749879900
231,Snape grass,BUY,388,1,1749881100
231,Snape grass,SELL,399,1,1749881400
231,Snape grass,BUY,386,1,1749881400
231,Snape grass,SELL,398,1,1749881700
231,Snape grass,BUY,388,1,1749881700
231,Snape grass,SELL,398,1,1749882000
231,Snape grass,BUY,388,1,1749882600
231,Snape grass,SELL,398,1,1749882900
231,Snape grass,BUY,386,1,1749883200
231,Snape grass,SELL,397,1,1749883500
231,Snape grass,BUY,386,1,1749883500
231,Snape grass,SELL,397,1,1749883800
231,Snape grass,BUY,382,1,1749886200
231,Snape grass,SELL,393,1,1749886500
231,Snape grass,BUY,381,1,1749889200
231,Snape grass,SELL,396,1,1749889500
231,Snape grass,BUY,381,1,1749889500
231,Snape grass,SELL,393,1,1749889800
231,Snape grass,BUY,382,1,1749891000
231,Snape grass,SELL,396,1,1749891300
231,Snape grass,BUY,391,1,1749902100
231,Snape grass,SELL,428,1,1749902400
231,Snape grass,BUY,391,1,1749902400
231,Snape grass,SELL,424,1,1749902700
231,Snape grass,BUY,392,1,1749904200
231,Snape grass,SELL,405,1,1749904500
231,Snape grass,BUY,391,1,1749904500
231,Snape grass,SELL,400,1,1749904800
231,Snape grass,BUY,399,1,1749906300
231,Snape grass,SELL,415,1,1749906600
231,Snape grass,BUY,392,1,1749906600
231,Snape grass,SELL,414,1,1749906900
231,Snape grass,BUY,388,1,1749908100
231,Snape grass,SELL,404,1,1749908700
231,Snape grass,BUY,398,1,1749909900
231,Snape grass,SELL,415,1,1749910200
231,Snape grass,BUY,394,1,1749910200
231,Snape grass,SELL,411,1,1749910500
231,Snape grass,BUY,396,1,1749910500
231,Snape grass,SELL,413,1,1749910800
231,Snape grass,BUY,391,1,1749911100
231,Snape grass,SELL,402,1,1749911400
231,Snape grass,BUY,391,1,1749911400
231,Snape grass,SELL,403,1,1749911700
231,Snape grass,BUY,390,1,1749911700
231,Snape grass,SELL,399,1,1749912000
231,Snape grass,BUY,381,1,1749912300
231,Snape grass,SELL,402,1,1749912600
231,Snape grass,BUY,382,1,1749912600
231,Snape grass,SELL,403,1,1749912900
231,Snape grass,BUY,385,1,1749913200
231,Snape grass,SELL,399,1,1749913500
231,Snape grass,BUY,385,1,1749913500
231,Snape grass,SELL,395,1,1749913800
231,Snape grass,BUY,383,1,1749913800
231,Snape grass,SELL,393,1,1749914100
231,Snape grass,BUY,383,1,1749914100
231,Snape grass,SELL,396,1,1749914400
231,Snape grass,BUY,386,1,1749914400
231,Snape grass,SELL,398,1,1749914700
231,Snape grass,BUY,383,1,1749919500
231,Snape grass,SELL,393,1,1749919800
231,Snape grass,BUY,384,1,1749920400
231,Snape grass,SELL,399,1,1749921000
231,Snape grass,BUY,385,1,1749922200
231,Snape grass,SELL,399,1,1749922500
231,Snape grass,BUY,382,1,1749924900
231,Snape grass,SELL,391,1,1749925200
231,Snape grass,BUY,382,1,1749926400
231,Snape grass,SELL,391,1,1749926700
231,Snape grass,BUY,382,1,1749926700
231,Snape grass,SELL,392,1,1749927300
231,Snape grass,BUY,405,1,1749936000
231,Snape grass,SELL,420,1,1749936300
231,Snape grass,BUY,410,1,1749936300
231,Snape grass,SELL,420,1,1749936600
231,Snape grass,BUY,391,1,1749938100
231,Snape grass,SELL,412,1,1749938400
231,Snape grass,BUY,400,1,1749940800
231,Snape grass,SELL,414,1,1749941100
231,Snape grass,BUY,398,1,1749941400
231,Snape grass,SELL,411,1,1749941700
231,Snape grass,BUY,392,1,1749941700
231,Snape grass,SELL,414,1,1749942000
235,Grimy cadantine,BUY,1053,1,1749829500
235,Grimy cadantine,SELL,1137,1,1749830700
235,Grimy cadantine,BUY,223,1,1749830700
235,Grimy cadantine,SELL,1068,1,1749831000
235,Grimy cadantine,BUY,944,1,1749841800
235,Grimy cadantine,SELL,1057,1,1749843300
235,Grimy cadantine,BUY,953,1,1749849600
235,Grimy cadantine,SELL,1097,1,1749850500
235,Grimy cadantine,BUY,953,1,1749850500
235,Grimy cadantine,SELL,1010,1,1749851400
235,Grimy cadantine,BUY,968,1,1749857400
235,Grimy cadantine,SELL,1000,1,1749860100
235,Grimy cadantine,BUY,968,1,1749860100
235,Grimy cadantine,SELL,1000,1,1749860700
235,Grimy cadantine,BUY,968,1,1749860700
235,Grimy cadantine,SELL,1000,1,1749861000
235,Grimy cadantine,BUY,968,1,1749861000
235,Grimy cadantine,SELL,1117,1,1749862500
235,Grimy cadantine,BUY,968,1,1749863700
235,Grimy cadantine,SELL,1037,1,1749864600
235,Grimy cadantine,BUY,973,1,1749864600
235,Grimy cadantine,SELL,1128,1,1749865200
235,Grimy cadantine,BUY,973,1,1749865200
235,Grimy cadantine,SELL,1015,1,1749866100
235,Grimy cadantine,BUY,973,1,1749866100
235,Grimy cadantine,SELL,1138,1,1749866700
235,Grimy cadantine,BUY,975,1,1749870300
235,Grimy cadantine,SELL,1015,1,1749873000
235,Grimy cadantine,BUY,975,1,1749873000
235,Grimy cadantine,SELL,1144,1,1749873900
235,Grimy cadantine,BUY,1000,1,1749877800
235,Grimy cadantine,SELL,1170,1,1749878400
235,Grimy cadantine,BUY,1000,1,1749878400
235,Grimy cadantine,SELL,1170,1,1749880500
235,Grimy cadantine,BUY,975,1,1749881700
235,Grimy cadantine,SELL,1080,1,1749887100
235,Grimy cadantine,BUY,990,1,1749904800
235,Grimy cadantine,SELL,1012,1,1749905100
235,Grimy cadantine,BUY,990,1,1749905100
235,Grimy cadantine,SELL,1063,1,1749907500
235,Grimy cadantine,BUY,973,1,1749935100
235,Grimy cadantine,SELL,995,1,1749935400
235,Grimy cadantine,BUY,973,1,1749935400
235,Grimy cadantine,SELL,995,1,1749935700
235,Grimy cadantine,BUY,973,1,1749935700
235,Grimy cadantine,SELL,995,1,1749937500
235,Grimy cadantine,BUY,973,1,1749937500
235,Grimy cadantine,SELL,995,1,1749937800
235,Grimy cadantine,BUY,973,1,1749937800
235,Grimy cadantine,SELL,995,1,1749938100
235,Grimy cadantine,BUY,973,1,1749938100
235,Grimy cadantine,SELL,995,1,1749938700
237,Grimy dwarf weed,BUY,821,1,1749843600
237,Grimy dwarf weed,SELL,876,1,1749844800
237,Grimy dwarf weed,BUY,826,1,1749844800
237,Grimy dwarf weed,SELL,861,1,1749845700
237,Grimy dwarf weed,BUY,822,1,1749847200
237,Grimy dwarf weed,SELL,906,1,1749847800
237,Grimy dwarf weed,BUY,822,1,1749847800
237,Grimy dwarf weed,SELL,906,1,1749848100
237,Grimy dwarf weed,BUY,822,1,1749848100
237,Grimy dwarf weed,SELL,882,1,1749849600
237,Grimy dwarf weed,BUY,825,1,1749852900
237,Grimy dwarf weed,SELL,906,1,1749853200
237,Grimy dwarf weed,BUY,825,1,1749853200
237,Grimy dwarf weed,SELL,906,1,1749853500
237,Grimy dwarf weed,BUY,825,1,1749853500
237,Grimy dwarf weed,SELL,900,1,1749853800
237,Grimy dwarf weed,BUY,827,1,1749853800
237,Grimy dwarf weed,SELL,908,1,1749854100
237,Grimy dwarf weed,BUY,827,1,1749854100
237,Grimy dwarf weed,SELL,906,1,1749854700
237,Grimy dwarf weed,BUY,827,1,1749854700
237,Grimy dwarf weed,SELL,982,1,1749855000
237,Grimy dwarf weed,BUY,861,1,1749855900
237,Grimy dwarf weed,SELL,951,1,1749857100
237,Grimy dwarf weed,BUY,853,1,1749857100
237,Grimy dwarf weed,SELL,906,1,1749857700
237,Grimy dwarf weed,BUY,852,1,1749857700
237,Grimy dwarf weed,SELL,906,1,1749858000
237,Grimy dwarf weed,BUY,852,1,1749858000
237,Grimy dwarf weed,SELL,952,1,1749858300
237,Grimy dwarf weed,BUY,870,1,1749858300
237,Grimy dwarf weed,SELL,906,1,1749858600
237,Grimy dwarf weed,BUY,870,1,1749858600
237,Grimy dwarf weed,SELL,906,1,1749858900
237,Grimy dwarf weed,BUY,870,1,1749858900
237,Grimy dwarf weed,SELL,952,1,1749859200
237,Grimy dwarf weed,BUY,852,1,1749861600
237,Grimy dwarf weed,SELL,958,1,1749861900
237,Grimy dwarf weed,BUY,852,1,1749861900
237,Grimy dwarf weed,SELL,934,1,1749862500
237,Grimy dwarf weed,BUY,852,1,1749862500
237,Grimy dwarf weed,SELL,934,1,1749862800
237,Grimy dwarf weed,BUY,852,1,1749862800
237,Grimy dwarf weed,SELL,934,1,1749863100
237,Grimy dwarf weed,BUY,828,1,1749864900
237,Grimy dwarf weed,SELL,861,1,1749865200
237,Grimy dwarf weed,BUY,828,1,1749865200
237,Grimy dwarf weed,SELL,861,1,1749865800
237,Grimy dwarf weed,BUY,828,1,1749865800
237,Grimy dwarf weed,SELL,861,1,1749866400
237,Grimy dwarf weed,BUY,828,1,1749866400
237,Grimy dwarf weed,SELL,859,1,1749866700
237,Grimy dwarf weed,BUY,825,1,1749867900
237,Grimy dwarf weed,SELL,903,1,1749868200
237,Grimy dwarf weed,BUY,825,1,1749868200
237,Grimy dwarf weed,SELL,903,1,1749868500
237,Grimy dwarf weed,BUY,825,1,1749868500
237,Grimy dwarf weed,SELL,903,1,1749868800
237,Grimy dwarf weed,BUY,825,1,1749868800
237,Grimy dwarf weed,SELL,861,1,1749870000
237,Grimy dwarf weed,BUY,826,1,1749870000
237,Grimy dwarf weed,SELL,861,1,1749870600
237,Grimy dwarf weed,BUY,825,1,1749873000
237,Grimy dwarf weed,SELL,900,1,1749873600
237,Grimy dwarf weed,BUY,827,1,1749874200
237,Grimy dwarf weed,SELL,861,1,1749874800
237,Grimy dwarf weed,BUY,825,1,1749874800
237,Grimy dwarf weed,SELL,891,1,1749875700
237,Grimy dwarf weed,BUY,830,1,1749875700
237,Grimy dwarf weed,SELL,891,1,1749876300
237,Grimy dwarf weed,BUY,830,1,1749877500
237,Grimy dwarf weed,SELL,913,1,1749877800
237,Grimy dwarf weed,BUY,831,1,1749877800
237,Grimy dwarf weed,SELL,953,1,1749878100
237,Grimy dwarf weed,BUY,830,1,1749878100
237,Grimy dwarf weed,SELL,862,1,1749878700
237,Grimy dwarf weed,BUY,830,1,1749880200
237,Grimy dwarf weed,SELL,861,1,1749880500
237,Grimy dwarf weed,BUY,830,1,1749880500
237,Grimy dwarf weed,SELL,905,1,1749881400
237,Grimy dwarf weed,BUY,830,1,1749881400
237,Grimy dwarf weed,SELL,862,1,1749882300
237,Grimy dwarf weed,BUY,831,1,1749882300
237,Grimy dwarf weed,SELL,862,1,1749882600
237,Grimy dwarf weed,BUY,849,1,1749893100
237,Grimy dwarf weed,SELL,907,1,1749893700
237,Grimy dwarf weed,BUY,859,1,1749895800
237,Grimy dwarf weed,SELL,907,1,1749896100
237,Grimy dwarf weed,BUY,849,1,1749896100
237,Grimy dwarf weed,SELL,907,1,1749896400
237,Grimy dwarf weed,BUY,849,1,1749896400
237,Grimy dwarf weed,SELL,907,1,1749896700
237,Grimy dwarf weed,BUY,849,1,1749896700
237,Grimy dwarf weed,SELL,907,1,1749897000
237,Grimy dwarf weed,BUY,849,1,1749897000
237,Grimy dwarf weed,SELL,907,1,1749897300
237,Grimy dwarf weed,BUY,850,1,1749897300
237,Grimy dwarf weed,SELL,907,1,1749897600
237,Grimy dwarf weed,BUY,851,1,1749897600
237,Grimy dwarf weed,SELL,907,1,1749897900
237,Grimy dwarf weed,BUY,851,1,1749897900
237,Grimy dwarf weed,SELL,907,1,1749898200
237,Grimy dwarf weed,BUY,851,1,1749898800
237,Grimy dwarf weed,SELL,907,1,1749899100
237,Grimy dwarf weed,BUY,849,1,1749901500
237,Grimy dwarf weed,SELL,907,1,1749901800
237,Grimy dwarf weed,BUY,849,1,1749901800
237,Grimy dwarf weed,SELL,907,1,1749902100
237,Grimy dwarf weed,BUY,849,1,1749902100
237,Grimy dwarf weed,SELL,907,1,1749902700
237,Grimy dwarf weed,BUY,849,1,1749902700
237,Grimy dwarf weed,SELL,888,1,1749903000
237,Grimy dwarf weed,BUY,831,1,1749904800
237,Grimy dwarf weed,SELL,849,1,1749905100
237,Grimy dwarf weed,BUY,831,1,1749905100
237,Grimy dwarf weed,SELL,849,1,1749905700
237,Grimy dwarf weed,BUY,831,1,1749905700
237,Grimy dwarf weed,SELL,849,1,1749906300
237,Grimy dwarf weed,BUY,831,1,1749906300
237,Grimy dwarf weed,SELL,849,1,1749906900
237,Grimy dwarf weed,BUY,831,1,1749906900
237,Grimy dwarf weed,SELL,849,1,1749907200
237,Grimy dwarf weed,BUY,831,1,1749907200
237,Grimy dwarf weed,SELL,849,1,1749907500
237,Grimy dwarf weed,BUY,831,1,1749907500
237,Grimy dwarf weed,SELL,878,1,1749907800
237,Grimy dwarf weed,BUY,831,1,1749907800
237,Grimy dwarf weed,SELL,862,1,1749908100
237,Grimy dwarf weed,BUY,826,1,1749912300
237,Grimy dwarf weed,SELL,899,1,1749912600
237,Grimy dwarf weed,BUY,826,1,1749912600
237,Grimy dwarf weed,SELL,859,1,1749912900
237,Grimy dwarf weed,BUY,826,1,1749912900
237,Grimy dwarf weed,SELL,859,1,1749913500
237,Grimy dwarf weed,BUY,826,1,1749913500
237,Grimy dwarf weed,SELL,889,1,1749914100
237,Grimy dwarf weed,BUY,826,1,1749914100
237,Grimy dwarf weed,SELL,899,1,1749915300
237,Grimy dwarf weed,BUY,821,1,1749915300
237,Grimy dwarf weed,SELL,859,1,1749915900
237,Grimy dwarf weed,BUY,821,1,1749915900
237,Grimy dwarf weed,SELL,859,1,1749916200
237,Grimy dwarf weed,BUY,822,1,1749916200
237,Grimy dwarf weed,SELL,862,1,1749916500
237,Grimy dwarf weed,BUY,822,1,1749916500
237,Grimy dwarf weed,SELL,863,1,1749916800
237,Grimy dwarf weed,BUY,822,1,1749917700
237,Grimy dwarf weed,SELL,859,1,1749918300
237,Grimy dwarf weed,BUY,830,1,1749918300
237,Grimy dwarf weed,SELL,882,1,1749918900
237,Grimy dwarf weed,BUY,830,1,1749918900
237,Grimy dwarf weed,SELL,868,1,1749919200
237,Grimy dwarf weed,BUY,829,1,1749919200
237,Grimy dwarf weed,SELL,882,1,1749919500
237,Grimy dwarf weed,BUY,822,1,1749920400
237,Grimy dwarf weed,SELL,899,1,1749920700
237,Grimy dwarf weed,BUY,822,1,1749920700
237,Grimy dwarf weed,SELL,899,1,1749921000
237,Grimy dwarf weed,BUY,822,1,1749921000
237,Grimy dwarf weed,SELL,897,1,1749921300
237,Grimy dwarf weed,BUY,822,1,1749921300
237,Grimy dwarf weed,SELL,898,1,1749921900
237,Grimy dwarf weed,BUY,822,1,1749921900
237,Grimy dwarf weed,SELL,862,1,1749922200
237,Grimy dwarf weed,BUY,822,1,1749922200
237,Grimy dwarf weed,SELL,899,1,1749922500
237,Grimy dwarf weed,BUY,822,1,1749922500
237,Grimy dwarf weed,SELL,850,1,1749923100
237,Grimy dwarf weed,BUY,822,1,1749923100
237,Grimy dwarf weed,SELL,850,1,1749923400
237,Grimy dwarf weed,BUY,822,1,1749923400
237,Grimy dwarf weed,SELL,850,1,1749923700
237,Grimy dwarf weed,BUY,822,1,1749923700
237,Grimy dwarf weed,SELL,850,1,1749924000
237,Grimy dwarf weed,BUY,825,1,1749925800
237,Grimy dwarf weed,SELL,862,1,1749926100
237,Grimy dwarf weed,BUY,822,1,1749926100
237,Grimy dwarf weed,SELL,859,1,1749926400
237,Grimy dwarf weed,BUY,822,1,1749926400
237,Grimy dwarf weed,SELL,859,1,1749926700
237,Grimy dwarf weed,BUY,822,1,1749926700
237,Grimy dwarf weed,SELL,861,1,1749927000
237,Grimy dwarf weed,BUY,826,1,1749927000
237,Grimy dwarf weed,SELL,861,1,1749927300
237,Grimy dwarf weed,BUY,822,1,1749927300
237,Grimy dwarf weed,SELL,861,1,1749927600
237,Grimy dwarf weed,BUY,822,1,1749927600
237,Grimy dwarf weed,SELL,842,1,1749928200
237,Grimy dwarf weed,BUY,822,1,1749928200
237,Grimy dwarf weed,SELL,861,1,1749928500
237,Grimy dwarf weed,BUY,822,1,1749928500
237,Grimy dwarf weed,SELL,861,1,1749929100
237,Grimy dwarf weed,BUY,823,1,1749929100
237,Grimy dwarf weed,SELL,861,1,1749929400
237,Grimy dwarf weed,BUY,822,1,1749930000
237,Grimy dwarf weed,SELL,861,1,1749930300
237,Grimy dwarf weed,BUY,822,1,1749930300
237,Grimy dwarf weed,SELL,861,1,1749930600
237,Grimy dwarf weed,BUY,830,1,1749930600
237,Grimy dwarf weed,SELL,895,1,1749930900
237,Grimy dwarf weed,BUY,822,1,1749933300
237,Grimy dwarf weed,SELL,907,1,1749933600
237,Grimy dwarf weed,BUY,822,1,1749933600
237,Grimy dwarf weed,SELL,904,1,1749933900
237,Grimy dwarf weed,BUY,830,1,1749934800
237,Grimy dwarf weed,SELL,923,1,1749935100
237,Grimy dwarf weed,BUY,825,1,1749935400
237,Grimy dwarf weed,SELL,862,1,1749935700
237,Grimy dwarf weed,BUY,825,1,1749935700
237,Grimy dwarf weed,SELL,862,1,1749936000
237,Grimy dwarf weed,BUY,825,1,1749936000
237,Grimy dwarf weed,SELL,862,1,1749936300
237,Grimy dwarf weed,BUY,825,1,1749936300
237,Grimy dwarf weed,SELL,862,1,1749936600
237,Grimy dwarf weed,BUY,825,1,1749936600
237,Grimy dwarf weed,SELL,922,1,1749936900
237,Grimy dwarf weed,BUY,825,1,1749936900
237,Grimy dwarf weed,SELL,862,1,1749937200
237,Grimy dwarf weed,BUY,825,1,1749937200
237,Grimy dwarf weed,SELL,862,1,1749937800
237,Grimy dwarf weed,BUY,825,1,1749937800
237,Grimy dwarf weed,SELL,864,1,1749938700
237,Grimy dwarf weed,BUY,830,1,1749938700
237,Grimy dwarf weed,SELL,862,1,1749939900
1777,Bow string,BUY,66,1,1749843300
1777,Bow string,SELL,70,1,1749843900
1777,Bow string,BUY,66,1,1749843900
1777,Bow string,SELL,70,1,1749844200
1777,Bow string,BUY,67,1,1749844200
1777,Bow string,SELL,70,1,1749844500
1777,Bow string,BUY,67,1,1749844500
1777,Bow string,SELL,70,1,1749846000
1777,Bow string,BUY,67,1,1749846000
1777,Bow string,SELL,70,1,1749846300
1777,Bow string,BUY,67,1,1749847500
1777,Bow string,SELL,70,1,1749847800
1777,Bow string,BUY,67,1,1749847800
1777,Bow string,SELL,70,1,1749848400
1777,Bow string,BUY,69,1,1749871200
1777,Bow string,SELL,72,1,1749871800
1777,Bow string,BUY,70,1,1749877500
1777,Bow string,SELL,73,1,1749877800
1777,Bow string,BUY,70,1,1749878100
1777,Bow string,SELL,73,1,1749878400
1777,Bow string,BUY,70,1,1749882600
1777,Bow string,SELL,73,1,1749882900
1777,Bow string,BUY,70,1,1749882900
1777,Bow string,SELL,73,1,1749883200
1777,Bow string,BUY,70,1,1749884400
1777,Bow string,SELL,73,1,1749884700
1777,Bow string,BUY,70,1,1749884700
1777,Bow string,SELL,73,1,1749885000
1777,Bow string,BUY,70,1,1749885000
1777,Bow string,SELL,73,1,1749885600
1777,Bow string,BUY,70,1,1749886200
1777,Bow string,SELL,73,1,1749886800
1777,Bow string,BUY,61,1,1749893100
1777,Bow string,SELL,64,1,1749894600
1777,Bow string,BUY,60,1,1749896100
1777,Bow string,SELL,64,1,1749896400
1777,Bow string,BUY,60,1,1749896400
1777,Bow string,SELL,64,1,1749898200
1777,Bow string,BUY,64,1,1749904200
1777,Bow string,SELL,67,1,1749905700
1777,Bow string,BUY,65,1,1749907200
1777,Bow string,SELL,70,1,1749907500
1777,Bow string,BUY,66,1,1749907500
1777,Bow string,SELL,70,1,1749908400
1777,Bow string,BUY,66,1,1749908400
1777,Bow string,SELL,69,1,1749908700
1777,Bow string,BUY,67,1,1749909000
1777,Bow string,SELL,70,1,1749909300
1777,Bow string,BUY,65,1,1749909300
1777,Bow string,SELL,70,1,1749909600
1777,Bow string,BUY,66,1,1749909600
1777,Bow string,SELL,70,1,1749909900
1777,Bow string,BUY,66,1,1749910500
1777,Bow string,SELL,70,1,1749911700
1777,Bow string,BUY,67,1,1749911700
1777,Bow string,SELL,70,1,1749912600
1777,Bow string,BUY,65,1,1749913800
1777,Bow string,SELL,70,1,1749914100
1777,Bow string,BUY,65,1,1749914400
1777,Bow string,SELL,69,1,1749914700
1777,Bow string,BUY,65,1,1749914700
1777,Bow string,SELL,70,1,1749915300
1777,Bow string,BUY,66,1,1749915300
1777,Bow string,SELL,69,1,1749915600
1777,Bow string,BUY,66,1,1749915600
1777,Bow string,SELL,70,1,1749916500
1777,Bow string,BUY,66,1,1749917100
1777,Bow string,SELL,70,1,1749917400
1777,Bow string,BUY,66,1,1749921900
1777,Bow string,SELL,70,1,1749922200
1777,Bow string,BUY,67,1,1749922200
1777,Bow string,SELL,70,1,1749922500
1777,Bow string,BUY,65,1,1749924300
1777,Bow string,SELL,70,1,1749924600
1777,Bow string,BUY,66,1,1749924600
1777,Bow string,SELL,70,1,1749924900
2349,Grimy ranarr weed,BUY,100,1,1749840300
2349,Grimy ranarr weed,SELL,104,1,1749840600
2349,Grimy ranarr weed,BUY,100,1,1749857700
2349,Grimy ranarr weed,SELL,106,1,1749858000
2349,Grimy ranarr weed,BUY,100,1,1749858300
2349,Grimy ranarr weed,SELL,104,1,1749858600
2349,Grimy ranarr weed,BUY,100,1,1749858600
2349,Grimy ranarr weed,SELL,105,1,1749858900
2349,Grimy ranarr weed,BUY,100,1,1749858900
2349,Grimy ranarr weed,SELL,106,1,1749859500
2349,Grimy ranarr weed,BUY,100,1,1749860400
2349,Grimy ranarr weed,SELL,105,1,1749860700
2349,Grimy ranarr weed,BUY,102,1,1749861600
2349,Grimy ranarr weed,SELL,106,1,1749861900
2349,Grimy ranarr weed,BUY,100,1,1749861900
2349,Grimy ranarr weed,SELL,105,1,1749862200
2349,Grimy ranarr weed,BUY,100,1,1749862200
2349,Grimy ranarr weed,SELL,105,1,1749862500
2349,Grimy ranarr weed,BUY,100,1,1749862500
2349,Grimy ranarr weed,SELL,106,1,1749862800
2349,Grimy ranarr weed,BUY,101,1,1749862800
2349,Grimy ranarr weed,SELL,106,1,1749863100
2349,Grimy ranarr weed,BUY,100,1,1749863100
2349,Grimy ranarr weed,SELL,106,1,1749863400
2349,Grimy ranarr weed,BUY,100,1,1749863400
2349,Grimy ranarr weed,SELL,105,1,1749863700
2349,Grimy ranarr weed,BUY,100,1,1749863700
2349,Grimy ranarr weed,SELL,105,1,1749864000
2349,Grimy ranarr weed,BUY,100,1,1749869100
2349,Grimy ranarr weed,SELL,106,1,1749869400
2349,Grimy ranarr weed,BUY,100,1,1749870300
2349,Grimy ranarr weed,SELL,106,1,1749870600
2349,Grimy ranarr weed,BUY,100,1,1749870600
2349,Grimy ranarr weed,SELL,104,1,1749870900
2349,Grimy ranarr weed,BUY,100,1,1749875100
2349,Grimy ranarr weed,SELL,106,1,1749875400
2349,Grimy ranarr weed,BUY,102,1,1749876000
2349,Grimy ranarr weed,SELL,108,1,1749876600
2349,Grimy ranarr weed,BUY,101,1,1749877200
2349,Grimy ranarr weed,SELL,108,1,1749877500
2349,Grimy ranarr weed,BUY,103,1,1749877500
2349,Grimy ranarr weed,SELL,108,1,1749877800
2349,Grimy ranarr weed,BUY,102,1,1749878100
2349,Grimy ranarr weed,SELL,108,1,1749878400
2349,Grimy ranarr weed,BUY,104,1,1749879600
2349,Grimy ranarr weed,SELL,108,1,1749879900
2349,Grimy ranarr weed,BUY,102,1,1749880200
2349,Grimy ranarr weed,SELL,108,1,1749880500
2349,Grimy ranarr weed,BUY,102,1,1749881100
2349,Grimy ranarr weed,SELL,108,1,1749881400
2349,Grimy ranarr weed,BUY,100,1,1749882300
2349,Grimy ranarr weed,SELL,106,1,1749882600
2349,Grimy ranarr weed,BUY,100,1,1749882900
2349,Grimy ranarr weed,SELL,107,1,1749883200
2349,Grimy ranarr weed,BUY,100,1,1749883200
2349,Grimy ranarr weed,SELL,108,1,1749883500
2349,Grimy ranarr weed,BUY,103,1,1749884100
2349,Grimy ranarr weed,SELL,108,1,1749884400
2349,Grimy ranarr weed,BUY,101,1,1749884400
2349,Grimy ranarr weed,SELL,108,1,1749885000
2349,Grimy ranarr weed,BUY,102,1,1749885000
2349,Grimy ranarr weed,SELL,107,1,1749885300
2349,Grimy ranarr weed,BUY,100,1,1749885900
2349,Grimy ranarr weed,SELL,107,1,1749886200
2349,Grimy ranarr weed,BUY,100,1,1749886200
